,match_id,date_planned_start,match_start,player_1,player_2,player_1_fh_goals,player_2_fh_goals,player_1_sh_goals,player_2_sh_goals,player_1_total_goals,player_2_total_goals,shift_n,match_count_within_shift,match_count_within_shift_player_pair,Total_goals,player_1_total_goals_est,player_2_total_goals_est,total_goals_est,result,result_est,outcomes_proba,over_4.5_goals_proba
11171,186690,1674735720,2023-01-26 12:22:03,12,26,2,0,3,3,5,3,920.0,47,5,8,3.2357123,2.7695239,6.005236,1,1,48.98 - 16.77 - 34.25,71.56437602659086
11172,186691,1674735840,2023-01-26 12:23:58,21,27,0,0,0,0,0,0,920.0,48,5,0,1.7741327,2.8692284,4.643361,0,2,22.44 - 17.04 - 60.52,49.48739768929557
11173,186692,1674736560,2023-01-26 12:36:02,12,15,2,0,2,0,4,0,920.0,49,5,4,3.0291035,2.551548,5.5806513,1,1,49.21 - 17.21 - 33.58,65.49100587264648
11174,186693,1674738360,2023-01-26 13:06:04,21,26,0,1,0,2,0,3,920.0,50,5,3,2.1679065,2.6589005,4.826807,2,2,32.21 - 18.35 - 49.44,52.86099120651006
11175,186694,1674739080,2023-01-26 13:18:03,15,26,1,0,0,3,1,3,920.0,51,6,4,2.0137978,2.5600474,4.573845,2,2,30.82 - 18.74 - 50.44,48.18529699754195
11176,186695,1674739200,2023-01-26 13:20:06,12,27,2,1,1,2,3,3,920.0,52,6,6,2.5467606,2.622977,5.169738,0,2,39.63 - 18.14 - 42.23,58.87683350000823
11177,186696,1674739920,2023-01-26 13:32:14,15,21,2,1,3,1,5,2,920.0,53,6,7,1.8637855,2.0629468,3.9267323,1,2,35.72 - 20.83 - 43.45,35.68522186424878
11178,186697,1674740040,2023-01-26 13:34:07,26,27,0,2,1,2,1,4,920.0,54,6,5,1.8236313,2.8098934,4.633525,2,2,24.01 - 17.44 - 58.55,49.30388550234802
11179,186698,1674740760,2023-01-26 13:46:02,12,21,1,1,0,2,1,3,920.0,55,6,4,2.930051,2.6086106,5.538662,2,1,46.58 - 17.44 - 35.98,64.847437540245
11180,186699,1674740880,2023-01-26 13:47:59,15,27,0,4,0,2,0,6,920.0,56,6,6,1.695597,2.5881045,4.2837014,2,2,24.53 - 18.39 - 57.08,42.64098964564673
11181,186700,1674741600,2023-01-26 14:00:07,12,26,0,3,1,1,1,4,920.0,57,6,5,3.1981347,2.8416367,6.039771,2,1,47.2 - 16.86 - 35.94,72.02317092295284
11182,186701,1674741720,2023-01-26 14:01:48,21,27,1,2,1,3,2,5,920.0,58,6,7,1.6643838,2.6851041,4.349488,2,2,22.75 - 17.81 - 59.45,43.91097896615181
11183,186702,1674742440,2023-01-26 14:14:18,12,15,1,2,2,2,3,4,920.0,59,6,7,2.8123913,2.2540174,5.0664086,2,1,50.64 - 17.82 - 31.53,57.108087406184296
11184,186703,1674742560,2023-01-26 14:16:06,21,26,1,2,0,1,1,3,920.0,60,6,4,2.1705098,2.6843333,4.854843,2,2,31.89 - 18.26 - 49.85,53.36779349996633
11185,186704,1674743280,2023-01-26 14:28:12,15,26,1,2,0,1,1,3,920.0,61,7,4,2.0426898,2.561527,4.6042166,2,2,31.34 - 18.73 - 49.93,48.75565508457251
11186,186705,1674743400,2023-01-26 14:30:29,12,27,1,1,0,0,1,1,920.0,62,7,2,2.4422603,2.604139,5.046399,0,2,38.05 - 18.32 - 43.64,56.7610165906826
11187,186706,1674744120,2023-01-26 14:42:03,15,21,3,1,0,0,3,1,920.0,63,7,4,1.9650427,2.2075262,4.172569,1,2,35.36 - 20.12 - 44.52,40.483639494841675
11188,186707,1674744240,2023-01-26 14:44:15,26,27,1,1,0,2,1,3,920.0,64,7,4,1.809828,2.5767653,4.3865933,2,2,26.79 - 18.58 - 54.63,44.624410080686786
11189,186708,1674744960,2023-01-26 14:56:12,12,21,0,1,2,2,2,3,920.0,65,7,5,2.6765506,2.059434,4.735985,2,1,51.74 - 18.28 - 29.98,51.20276088605832
11190,186709,1674745080,2023-01-26 14:57:54,15,27,0,2,0,1,0,3,920.0,66,7,3,1.6639842,2.4804535,4.144438,2,2,25.36 - 18.94 - 55.7,39.93573153501188
11191,186710,1674745800,2023-01-26 15:10:08,12,26,3,0,1,5,4,5,920.0,67,7,9,3.0404778,2.712536,5.7530136,2,1,46.72 - 17.17 - 36.11,68.05252754512729
11192,186711,1674745920,2023-01-26 15:11:59,21,27,1,2,1,4,2,6,920.0,68,7,8,1.722146,2.6014743,4.3236203,2,2,24.84 - 18.36 - 56.8,43.41234754949221
11193,186712,1674746640,2023-01-26 15:23:47,12,15,2,2,1,2,3,4,920.0,69,7,7,2.728589,2.1692677,4.8978567,2,1,50.67 - 18.1 - 31.22,54.14046930126639
11194,186713,1674746760,2023-01-26 15:32:34,21,26,3,2,1,2,4,4,920.0,70,7,8,2.1642606,2.739427,4.9036875,0,2,30.98 - 18.06 - 50.96,54.24475186379518
11195,186714,1674747480,2023-01-26 15:38:08,15,26,2,3,2,2,4,5,920.0,71,8,9,2.0977905,2.5702028,4.6679935,2,2,32.24 - 18.69 - 49.08,49.945842384654775
11196,186715,1674747600,2023-01-26 15:40:22,12,27,1,1,3,1,4,2,920.0,72,8,6,2.3774316,2.6026218,4.9800534,1,2,36.89 - 18.39 - 44.72,55.59997886336715
11197,186716,1674748320,2023-01-26 15:52:14,15,21,2,1,2,2,4,3,920.0,73,8,7,1.9964654,2.3194396,4.315905,1,2,34.17 - 19.68 - 46.15,43.263436268997665
11198,186717,1674748440,2023-01-26 15:53:40,26,27,1,3,0,1,1,4,920.0,74,8,5,1.8400686,2.6431994,4.483268,2,2,26.45 - 18.29 - 55.27,46.47176422007972
11199,186718,1674749160,2023-01-26 16:05:56,12,21,1,4,2,2,3,6,920.0,75,8,9,2.71342,2.1957123,4.909132,2,1,49.92 - 18.16 - 31.92,54.34202151919357
11200,186719,1674749280,2023-01-26 16:08:16,15,27,1,1,1,2,2,3,920.0,76,8,5,1.6756659,2.477907,4.153573,2,2,25.62 - 18.96 - 55.42,40.11371876913184
11201,186720,1674750000,2023-01-26 16:20:10,12,26,2,1,2,2,4,3,920.0,77,8,7,3.109216,2.679489,5.788705,1,1,48.41 - 17.03 - 34.57,68.56663836058104
11202,186721,1674750120,2023-01-26 16:22:04,21,27,1,0,0,2,1,2,920.0,78,8,3,1.7529403,2.6036398,4.3565803,2,2,25.38 - 18.39 - 56.24,44.04751316040813
11203,186722,1674750840,2023-01-26 16:34:17,12,15,1,2,1,0,2,2,920.0,79,8,4,2.913858,2.3915217,5.30538,0,1,50.0 - 17.52 - 32.49,61.13640414834411
11204,186723,1674750960,2023-01-26 16:36:22,21,26,0,1,2,1,2,2,920.0,80,8,4,2.1109734,2.5405414,4.651515,0,2,32.93 - 18.79 - 48.28,49.63932638380686
11205,186724,1674751680,2023-01-26 16:48:10,15,26,2,1,3,1,5,2,920.0,81,9,7,2.1861315,2.2832303,4.469362,1,2,38.47 - 19.51 - 42.02,46.20713274565782
11206,186725,1674751800,2023-01-26 16:50:06,12,27,4,2,0,4,4,6,920.0,82,9,10,2.4705043,2.6549706,5.125475,2,2,37.75 - 18.17 - 44.08,58.12405562693353
11207,186726,1674752520,2023-01-26 17:02:14,15,21,0,1,1,2,1,3,920.0,83,9,4,2.0250347,2.3175437,4.3425784,2,2,34.76 - 19.65 - 45.59,43.777888031973966
11208,186727,1674752640,2023-01-26 17:04:24,26,27,1,0,0,1,1,1,920.0,84,9,2,1.8271039,2.6861646,4.5132685,0,2,25.64 - 18.06 - 56.3,47.041301039358544
11209,186728,1674753360,2023-01-26 17:16:05,12,21,1,0,2,1,3,1,920.0,85,9,4,2.7756045,2.3805168,5.1561213,1,1,47.77 - 17.92 - 34.31,58.64605184678613
11210,186729,1674753480,2023-01-26 17:18:13,15,27,0,0,0,2,0,2,920.0,86,9,2,1.7234083,2.5467486,4.270157,2,2,25.59 - 18.65 - 55.77,42.378788598156724
11211,186730,1674754200,2023-01-26 17:30:09,12,26,1,0,0,2,1,2,920.0,87,9,3,3.150472,2.7070043,5.857476,2,1,48.63 - 16.94 - 34.43,69.54134238302797
11212,186731,1674754320,2023-01-26 17:32:28,21,27,0,1,1,2,1,3,920.0,88,9,4,1.7800877,2.6380606,4.418148,2,2,25.42 - 18.24 - 56.33,45.22929623433953
11213,186732,1674755040,2023-01-26 17:44:09,12,15,3,0,1,1,4,1,920.0,89,9,5,2.7208319,2.2899296,5.0107613,1,1,48.38 - 18.12 - 33.5,56.1392970486044
11214,186733,1674755160,2023-01-26 17:45:44,21,26,2,1,2,1,4,2,920.0,90,9,6,2.1553342,2.675943,4.831277,1,2,31.73 - 18.29 - 49.97,52.94196128172891
11215,186734,1674755880,2023-01-26 17:57:57,15,26,3,1,1,2,4,3,920.0,91,10,7,2.1001565,2.4178054,4.517962,1,2,34.62 - 19.22 - 46.16,47.130230815983424
11216,186735,1674756000,2023-01-26 17:59:51,12,27,1,0,1,0,2,0,920.0,92,10,2,2.47284,2.5740314,5.046871,1,2,39.08 - 18.34 - 42.58,56.7692215391378
11217,186736,1674756720,2023-01-26 18:12:02,15,21,1,0,1,0,2,0,920.0,93,10,2,1.9766229,2.3346565,4.3112793,1,2,33.54 - 19.64 - 46.82,43.174115772174346
11218,186737,1674756840,2023-01-26 18:13:51,26,27,0,3,0,4,0,7,920.0,94,10,7,1.7908053,2.693373,4.4841785,2,2,24.9 - 17.98 - 57.13,46.48907289047502
11219,186738,1674757560,2023-01-26 18:26:29,12,21,2,2,2,2,4,4,920.0,95,10,8,2.8673716,2.4648685,5.33224,0,1,47.93 - 17.64 - 34.43,61.575166645572295
11220,186739,1674757680,2023-01-26 18:27:48,15,27,1,2,0,3,1,5,920.0,96,10,6,1.6867763,2.4582715,4.1450477,2,2,26.09 - 19.08 - 54.83,39.947620678138804
11221,186740,1674759600,2023-01-26 19:00:19,0,2,2,1,1,1,3,2,921.0,1,1,5,1.5816028,1.9551232,3.536726,1,2,31.52 - 21.79 - 46.69,28.15070805320417
11222,186741,1674760440,2023-01-26 19:13:49,2,5,1,1,0,0,1,1,921.0,2,1,2,2.02179,1.4642637,3.4860537,0,1,50.58 - 21.51 - 27.92,27.19244641748666
11223,186742,1674761280,2023-01-26 19:28:09,0,5,1,0,2,0,3,0,921.0,3,1,3,2.4239008,1.977107,4.4010077,1,1,48.55 - 19.29 - 32.16,44.900943156338066
11224,186743,1674762120,2023-01-26 19:42:03,0,2,1,1,3,2,4,3,921.0,4,2,7,1.7207167,2.212345,3.9330616,1,2,30.34 - 20.35 - 49.3,35.80879845391929
11225,186744,1674762960,2023-01-26 19:56:08,2,5,0,1,1,1,1,2,921.0,5,2,3,1.9241931,1.5055871,3.4297802,2,1,47.58 - 22.06 - 30.36,26.136653840487316
11226,186745,1674763800,2023-01-26 20:09:36,0,5,2,2,2,1,4,3,921.0,6,2,7,2.4291492,2.0994089,4.528558,1,1,46.39 - 19.19 - 34.43,47.33082170384813
11227,186746,1674764640,2023-01-26 20:24:03,0,2,0,1,1,1,1,2,921.0,7,3,3,1.8435143,2.5084836,4.351998,2,2,28.37 - 18.93 - 52.7,43.9593098516546
11228,186747,1674765480,2023-01-26 20:37:56,2,5,0,0,2,1,2,1,921.0,8,3,3,1.8676542,1.5050259,3.3726802,1,1,46.34 - 22.38 - 31.28,25.075407427716247
11229,186748,1674766320,2023-01-26 20:52:02,0,5,0,4,1,1,1,5,921.0,9,3,6,2.3952897,2.148858,4.5441475,2,1,44.85 - 19.24 - 35.91,47.625494750699964
11230,186749,1674767160,2023-01-26 21:06:07,0,2,0,1,0,0,0,1,921.0,10,4,1,1.7211195,2.3330948,4.0542145,2,2,28.53 - 19.75 - 51.72,38.17534630574417
11231,186750,1674768000,2023-01-26 21:20:05,2,5,1,0,2,1,3,1,921.0,11,4,4,1.8366238,1.5156199,3.3522437,1,1,45.42 - 22.53 - 32.04,24.69825082281418
11232,186751,1674768840,2023-01-26 21:33:57,0,5,1,0,1,1,2,1,921.0,12,4,3,2.2334383,1.932177,4.165615,1,1,45.65 - 20.07 - 34.28,40.34825847245599
11233,186752,1674769680,2023-01-26 21:47:46,0,2,1,1,0,0,1,1,921.0,13,5,2,1.669158,2.1810908,3.8502488,0,2,29.77 - 20.53 - 49.7,34.19344890378181
11234,186753,1674770520,2023-01-26 22:01:49,2,5,1,0,0,0,1,0,921.0,14,5,1,1.8682506,1.5048342,3.3730848,1,1,46.36 - 22.38 - 31.27,25.082891176837474
11235,186754,1674771360,2023-01-26 22:16:02,0,5,1,1,1,1,2,2,921.0,15,5,4,2.2546785,1.8461264,4.100805,0,1,47.71 - 20.08 - 32.21,39.08487700846027
11236,186755,1674772200,2023-01-26 22:30:01,0,2,1,0,1,1,2,1,921.0,16,6,3,1.6745659,2.103986,3.778552,1,2,31.09 - 20.92 - 47.99,32.79902211193913
11237,186756,1674773040,2023-01-26 22:44:03,2,5,2,1,2,0,4,1,921.0,17,6,5,1.8136845,1.51674,3.3304243,1,1,44.88 - 22.66 - 32.46,24.29721594057969
11238,186757,1674773880,2023-01-26 22:58:03,0,5,1,0,1,2,2,2,921.0,18,6,4,2.3014686,1.9480243,4.2494926,0,1,46.7 - 19.79 - 33.5,41.97833515287647
11239,187992,1674774720,2023-01-26 23:12:04,0,2,3,0,1,2,4,2,921.0,19,7,6,1.6550562,2.1827617,3.837818,1,2,29.45 - 20.53 - 50.01,33.9513477193434
11240,187993,1674775560,2023-01-26 23:26:20,2,5,0,0,0,1,0,1,921.0,20,7,1,1.8824785,1.5002434,3.382722,2,1,46.77 - 22.3 - 30.93,25.261260213166498
11241,187994,1674776400,2023-01-26 23:40:06,0,5,0,2,2,0,2,2,921.0,21,7,4,2.2930167,1.9685416,4.2615585,0,1,46.15 - 19.81 - 34.04,42.21221448064384
11242,187995,1674777240,2023-01-26 23:54:08,0,2,0,0,1,1,1,1,921.0,22,8,2,1.6543812,2.336469,3.99085,0,2,27.17 - 19.71 - 53.12,36.93754824820517
11243,187996,1674778080,2023-01-27 00:08:08,2,5,2,0,1,1,3,1,921.0,23,8,4,1.8213379,1.5139658,3.3353038,1,1,45.11 - 22.62 - 32.27,24.386747677440603
11244,187997,1674778920,2023-01-27 00:22:10,0,5,2,1,1,2,3,3,921.0,24,8,6,2.2805502,1.9299424,4.2104926,0,1,46.63 - 19.89 - 33.48,41.22124723891992
11245,187998,1674781440,2023-01-27 01:04:13,0,2,4,2,0,2,4,4,921.0,25,9,8,1.6413993,2.2302904,3.8716898,0,2,28.46 - 20.28 - 51.26,34.61129518567662
11246,187999,1674782280,2023-01-27 01:18:06,2,5,1,0,1,1,2,1,921.0,26,9,3,1.8277613,1.5168855,3.344647,1,1,45.2 - 22.58 - 32.22,24.558426246520483
11247,188000,1674783120,2023-01-27 01:32:09,0,5,2,0,2,1,4,1,921.0,27,9,5,2.2868109,1.912196,4.199007,1,1,47.09 - 19.89 - 33.02,40.99798949370349
11248,188001,1674783960,2023-01-27 01:46:25,0,2,1,2,1,2,2,4,921.0,28,10,6,1.6729215,2.1987038,3.8716254,2,2,29.58 - 20.44 - 49.98,34.610040193974584
11249,188002,1674784800,2023-01-27 02:00:09,2,5,0,3,2,2,2,5,921.0,29,10,7,1.8764817,1.5021371,3.3786187,2,1,46.6 - 22.33 - 31.07,25.185277561630482
11250,188003,1674785640,2023-01-27 02:14:07,0,5,1,0,2,0,3,0,921.0,30,10,3,2.3190653,1.9932629,4.3123283,1,1,46.21 - 19.68 - 34.11,43.19437048906547
11251,188004,1674786480,2023-01-27 02:28:04,0,2,1,2,1,2,2,4,921.0,31,11,6,1.6794446,2.1196537,3.7990983,2,2,30.94 - 20.84 - 48.22,33.19811412569882
11252,188005,1674787320,2023-01-27 02:42:03,2,5,2,1,0,2,2,3,921.0,32,11,5,1.8823332,1.5067565,3.3890896,2,1,46.63 - 22.29 - 31.08,25.379291570128238
11253,188006,1674788160,2023-01-27 02:56:16,0,5,0,1,1,0,1,1,921.0,33,11,2,2.2925668,1.9968336,4.2894,0,1,45.62 - 19.77 - 34.61,42.75123964410503
11254,188007,1674789000,2023-01-27 03:10:28,0,2,1,2,1,1,2,3,921.0,34,12,5,1.6892267,2.2128026,3.9020295,2,2,29.69 - 20.36 - 49.94,35.203060678518725
11255,188008,1674789840,2023-01-27 03:24:02,2,5,3,1,1,0,4,1,921.0,35,12,5,1.8925018,1.567228,3.4597297,1,1,45.61 - 22.14 - 32.25,26.697403760024912
11256,188009,1674790680,2023-01-27 03:38:02,0,5,0,3,0,0,0,3,921.0,36,12,3,2.2876015,1.9137174,4.2013187,2,1,47.08 - 19.88 - 33.04,41.04293882086532
11257,188010,1674791520,2023-01-27 03:52:11,0,2,1,1,1,0,2,1,921.0,37,13,3,1.681882,2.260638,3.9425201,1,2,28.82 - 20.12 - 51.06,35.9934941617161
11258,188011,1674792360,2023-01-27 04:06:04,2,5,1,2,1,2,2,4,921.0,38,13,6,1.9009117,1.5703543,3.471266,2,1,45.73 - 22.09 - 32.18,26.914108426545763
11259,188012,1674793200,2023-01-27 04:20:06,0,5,0,2,0,1,0,3,921.0,39,13,3,2.2299879,2.0439777,4.273966,2,1,43.52 - 19.92 - 36.57,42.45254051722188
11260,188013,1674794040,2023-01-27 04:34:06,0,2,2,0,0,1,2,1,921.0,40,14,3,1.695748,2.347029,4.042777,1,2,27.83 - 19.67 - 52.5,37.95196260144633
11261,188014,1674794880,2023-01-27 04:48:01,2,5,0,2,0,0,0,2,921.0,41,14,2,1.9354149,1.6245682,3.5599833,2,1,45.39 - 21.82 - 32.78,28.592705008415965
11262,188015,1674795720,2023-01-27 05:02:07,0,5,0,2,0,1,0,3,921.0,42,14,3,2.202147,2.0935032,4.2956505,2,1,42.07 - 19.91 - 38.02,42.87210265300815
11263,188016,1674796560,2023-01-27 05:16:12,0,2,1,1,1,2,2,3,921.0,43,15,5,1.7002083,2.5192606,4.219469,2,2,25.52 - 18.77 - 55.71,41.395639513642266
11264,188017,1674797400,2023-01-27 05:30:01,2,5,1,1,0,0,1,1,921.0,44,15,2,1.9267303,1.6480924,3.5748227,0,1,44.73 - 21.82 - 33.44,28.87539664501986
11265,188018,1674798240,2023-01-27 05:44:02,0,5,0,2,0,1,0,3,921.0,45,15,3,2.2079084,2.0377247,4.245633,2,1,43.19 - 20.0 - 36.81,41.90348116171295
11266,188019,1674799080,2023-01-27 05:58:05,0,2,0,1,2,2,2,3,921.0,46,16,5,1.6973699,2.3398075,4.0371776,2,2,27.97 - 19.71 - 52.32,37.84258872044048
11267,188020,1674799920,2023-01-27 06:12:01,2,5,1,1,0,0,1,1,921.0,47,16,2,1.8991799,1.6084648,3.5076447,0,1,44.92 - 22.03 - 33.05,27.599925755130112
11268,188021,1674800760,2023-01-27 06:26:16,0,5,2,1,2,0,4,1,921.0,48,16,5,2.212068,1.9834135,4.1954813,1,1,44.27 - 20.08 - 35.65,40.92943891183385
11269,188022,1674802800,2023-01-27 06:59:58,8,14,1,0,1,0,2,0,922.0,1,1,2,1.5422914,1.6059681,3.1482596,1,2,36.81 - 23.63 - 39.55,21.02338258723376
11270,188023,1674802920,2023-01-27 07:01:55,9,19,1,2,1,2,2,4,922.0,2,1,6,1.5912964,1.8075229,3.3988194,2,2,34.25 - 22.52 - 43.23,25.559897755294546
11271,188024,1674803640,2023-01-27 07:14:01,14,22,3,1,1,0,4,1,922.0,3,1,5,2.3421147,1.3724447,3.7145596,1,1,59.09 - 19.33 - 21.58,31.5593199248173
11272,188025,1674803760,2023-01-27 07:16:04,8,9,1,1,0,0,1,1,922.0,4,1,2,2.1994026,1.4067228,3.6061254,0,1,55.52 - 20.34 - 24.13,29.47332514480971
11273,188026,1674804480,2023-01-27 07:28:01,19,22,0,1,1,1,1,2,922.0,5,1,3,2.5040565,1.3641958,3.8682523,2,1,62.3 - 18.21 - 19.49,34.544284733491246
11274,188027,1674804600,2023-01-27 07:30:00,9,14,1,4,0,2,1,6,922.0,6,1,7,1.6310484,2.1457753,3.7768238,2,2,29.53 - 20.73 - 49.74,32.76547522139264
11275,188028,1674805320,2023-01-27 07:41:59,8,19,2,1,0,2,2,3,922.0,7,1,5,1.6829022,1.6310662,3.3139684,2,1,39.61 - 22.96 - 37.43,23.995914418249715
11276,188029,1674805440,2023-01-27 07:43:35,9,22,1,1,0,2,1,3,922.0,8,1,4,1.7120749,2.0493617,3.7614365,2,2,32.76 - 21.14 - 46.1,32.46693789296171
11277,188030,1674806160,2023-01-27 07:56:07,14,19,1,2,2,0,3,2,922.0,9,1,5,1.6372416,1.8921796,3.5294213,1,2,33.8 - 22.01 - 44.19,28.01215617082178
11278,188031,1674806280,2023-01-27 07:57:56,8,22,1,2,2,0,3,2,922.0,10,1,5,2.1382263,1.423444,3.5616703,1,1,53.91 - 20.76 - 25.33,28.62481966737253
11279,188032,1674807000,2023-01-27 08:10:11,8,14,0,1,1,0,1,1,922.0,11,2,2,1.6786368,1.8310341,3.5096707,0,2,35.79 - 22.19 - 42.03,27.63822752927082
11280,188033,1674807120,2023-01-27 08:12:20,9,19,0,1,1,3,1,4,922.0,12,2,5,1.7322241,2.5380042,4.2702284,2,2,25.87 - 18.7 - 55.43,42.38016920115722
11281,188034,1674807840,2023-01-27 08:24:09,14,22,1,2,4,2,5,4,922.0,13,2,9,2.6972218,1.3629024,4.0601244,1,1,65.72 - 16.91 - 17.37,38.29075744042943
11282,188035,1674807960,2023-01-27 08:25:42,8,9,1,0,3,0,4,0,922.0,14,2,4,2.4579334,1.3452275,3.803161,1,1,61.85 - 18.47 - 19.67,33.27708000218775
11283,188036,1674808680,2023-01-27 08:38:02,19,22,0,1,2,0,2,1,922.0,15,2,3,2.4993243,1.4530048,3.9523292,1,1,60.36 - 18.47 - 21.17,36.185065148533425
11284,188037,1674808800,2023-01-27 08:40:12,9,14,0,1,0,1,0,2,922.0,16,2,2,1.667132,2.5441341,4.211266,2,2,24.58 - 18.59 - 56.83,41.236278871653354
11285,188038,1674809520,2023-01-27 08:51:58,8,19,2,0,2,1,4,1,922.0,17,2,5,1.8619317,1.7643551,3.6262867,1,1,41.06 - 21.83 - 37.12,29.859533272537252
11286,188039,1674809640,2023-01-27 08:53:59,9,22,0,0,0,0,0,0,922.0,18,2,0,1.7607307,1.9677057,3.7284365,0,2,35.18 - 21.41 - 43.41,31.82768719090034
11287,188040,1674810360,2023-01-27 09:06:01,14,19,1,3,2,1,3,4,922.0,19,2,7,1.7900763,1.8973802,3.6874566,2,2,37.04 - 21.62 - 41.34,31.0360157190901
11288,188041,1674810480,2023-01-27 09:07:58,8,22,1,0,1,1,2,1,922.0,20,2,3,2.6610906,1.3024404,3.963531,1,1,66.34 - 16.94 - 16.72,36.403863245144926
11289,188042,1674811200,2023-01-27 09:19:59,8,14,0,0,1,2,1,2,922.0,21,3,3,1.683363,1.7854474,3.4688103,2,2,36.72 - 22.37 - 40.92,26.867946425782275
11290,188043,1674811320,2023-01-27 09:21:53,9,19,0,1,1,1,1,2,922.0,22,3,3,1.7202295,2.4272676,4.147497,2,2,27.16 - 19.27 - 53.57,39.99534658789438
11291,188044,1674812040,2023-01-27 09:34:05,14,22,3,0,2,0,5,0,922.0,23,3,5,2.699979,1.3714848,4.0714636,1,1,65.59 - 16.93 - 17.49,38.51217802022822
11292,188045,1674812160,2023-01-27 09:35:43,8,9,4,0,0,2,4,2,922.0,24,3,6,2.6884005,1.2974119,3.9858124,1,1,66.91 - 16.73 - 16.36,36.839130689027556
11293,188046,1674812880,2023-01-27 09:48:04,19,22,3,0,3,0,6,0,922.0,25,3,6,2.5866952,1.3823742,3.9690695,1,1,63.4 - 17.71 - 18.89,36.51204863427084
11294,188047,1674813000,2023-01-27 09:50:00,9,14,0,0,2,3,2,3,922.0,26,3,5,1.7220211,2.4742017,4.196223,2,2,26.55 - 19.03 - 54.43,40.94385325454688
11295,188048,1674813720,2023-01-27 10:02:02,8,19,1,0,1,1,2,1,922.0,27,3,3,1.8849713,1.7212378,3.606209,1,1,42.38 - 21.85 - 35.77,29.474926474993744
11296,188049,1674813840,2023-01-27 10:03:52,9,22,0,1,1,1,1,2,922.0,28,3,3,1.8491349,1.7860594,3.6351943,2,1,40.37 - 21.81 - 37.82,30.030423489136115
11297,188050,1674814560,2023-01-27 10:16:07,14,19,2,1,0,1,2,2,922.0,29,3,4,1.854496,1.8859587,3.7404547,0,2,38.63 - 21.48 - 39.89,32.06032645510892
11298,188051,1674814680,2023-01-27 10:17:53,8,22,2,1,4,1,6,2,922.0,30,3,8,2.6301134,1.3086907,3.9388041,1,1,65.69 - 17.17 - 17.14,35.92092828548038
11299,188052,1674815400,2023-01-27 10:30:02,8,14,0,0,1,0,1,0,922.0,31,4,1,1.7028574,1.7621604,3.4650178,1,2,37.58 - 22.4 - 40.02,26.79668939633743
11300,188053,1674815520,2023-01-27 10:31:47,9,19,1,0,2,3,3,3,922.0,32,4,6,1.7306793,2.3789701,4.1096497,0,2,28.05 - 19.52 - 52.42,39.2574340659973
11301,188054,1674816240,2023-01-27 10:44:19,14,22,0,1,1,2,1,3,922.0,33,4,4,2.748034,1.418168,4.166202,2,1,65.45 - 16.77 - 17.78,40.359683264362644
11302,188055,1674816360,2023-01-27 10:45:56,8,9,2,0,2,0,4,0,922.0,34,4,4,2.7483487,1.2857443,4.034093,1,1,68.13 - 16.28 - 15.58,37.78233888059848
11303,188056,1674817080,2023-01-27 10:58:11,19,22,0,0,1,0,1,0,922.0,35,4,1,2.5623686,1.4512858,4.0136547,1,1,61.54 - 18.06 - 20.4,37.383067453057144
11304,188057,1674817200,2023-01-27 10:59:52,9,14,0,1,1,0,1,1,922.0,36,4,2,1.7154078,2.3208563,4.0362644,0,2,28.6 - 19.81 - 51.59,37.82474959341391
11305,188058,1674817920,2023-01-27 11:12:05,8,19,1,1,1,3,2,4,922.0,37,4,6,1.8299081,1.6933111,3.523219,2,1,41.72 - 22.15 - 36.13,27.894627273951357
11306,188059,1674818040,2023-01-27 11:14:08,9,22,0,3,2,1,2,4,922.0,38,4,6,1.8412138,1.8544779,3.6956916,2,2,38.92 - 21.62 - 39.45,31.194899479042515
11307,188060,1674818760,2023-01-27 11:26:02,14,19,1,1,2,1,3,2,922.0,39,4,5,1.738581,2.0519495,3.7905304,1,2,33.28 - 21.09 - 45.63,33.03163743743656
11308,188061,1674818880,2023-01-27 11:28:08,8,22,1,0,2,1,3,1,922.0,40,4,4,2.5521853,1.3253456,3.877531,1,1,63.98 - 17.77 - 18.26,34.725185034365204
11309,188062,1674819600,2023-01-27 11:39:58,8,14,1,0,1,0,2,0,922.0,41,5,2,1.6801764,1.7721741,3.4523506,1,2,36.89 - 22.43 - 40.68,26.558990026504816
11310,188063,1674819720,2023-01-27 11:41:48,9,19,0,0,0,0,0,0,922.0,42,5,0,1.7200209,2.4129057,4.1329265,0,2,27.36 - 19.34 - 53.29,39.711371226190145
11311,188064,1674820440,2023-01-27 11:54:06,14,22,1,0,3,1,4,1,922.0,43,5,5,2.535355,1.4425131,3.977868,1,1,61.24 - 18.21 - 20.55,36.68393339090012
11312,188065,1674820560,2023-01-27 11:56:06,8,9,1,0,1,1,2,1,922.0,44,5,3,2.7418933,1.2869836,4.028877,1,1,68.0 - 16.33 - 15.67,37.68044576209457
11313,188066,1674821280,2023-01-27 12:08:04,19,22,1,1,1,0,2,1,922.0,45,5,3,2.5483775,1.4122576,3.9606352,1,1,62.1 - 18.05 - 19.85,36.3472962040148
11314,188067,1674821400,2023-01-27 12:09:56,9,14,1,0,1,4,2,4,922.0,46,5,6,1.735325,2.3884048,4.1237297,2,2,28.01 - 19.47 - 52.52,39.5320590092497
11315,188068,1674822120,2023-01-27 12:22:11,8,19,1,1,2,0,3,1,922.0,47,5,4,1.8388572,1.7099228,3.54878,1,1,41.59 - 22.07 - 36.34,28.379627856087648
