match_id,date_planned_start,match_start,player_1,player_2,player_1_fh_goals,player_2_fh_goals,player_1_sh_goals,player_2_sh_goals,player_1_total_goals,player_2_total_goals,shift_n,match_count_within_shift,match_count_within_shift_player_pair
122509,1668847080,1668847090,27,28,1,1,2,2,3,3,785.0,8,3
122512,1668849600,1668849607,27,28,1,1,1,2,2,3,785.0,11,4
122515,1668852120,1668852123,27,28,2,1,1,0,3,1,785.0,14,5
122518,1668854640,1668854653,27,28,3,2,2,2,5,4,785.0,17,6
122521,1668857160,1668857159,27,28,0,0,0,1,0,1,785.0,20,7
122524,1668859680,1668859686,27,28,0,0,3,0,3,0,785.0,23,8
122527,1668863880,1668863885,27,28,1,0,1,1,2,1,785.0,26,9
122530,1668866400,1668866410,27,28,0,2,0,0,0,2,785.0,29,10
122533,1668868920,1668868923,27,28,1,1,0,2,1,3,785.0,32,11
122536,1668871440,1668871460,27,28,0,1,0,2,0,3,785.0,35,12
122539,1668873960,1668873978,27,28,0,2,2,0,2,2,785.0,38,13
122542,1668876480,1668876481,27,28,1,0,0,3,1,3,785.0,41,14
122545,1668879000,1668879019,27,28,1,1,2,2,3,3,785.0,44,15
122548,1668881520,1668881514,27,28,2,0,1,2,3,2,785.0,47,16
122550,1668884400,1668884395,8,14,1,0,3,1,4,1,786.0,1,1
122553,1668886920,1668886906,8,14,0,0,1,1,1,1,786.0,4,2
122556,1668889440,1668889444,8,14,2,0,0,1,2,1,786.0,7,3
122559,1668891960,1668892005,8,14,0,1,0,1,0,2,786.0,10,4
122562,1668894480,1668894502,8,14,0,1,3,0,3,1,786.0,13,5
122565,1668897000,1668897004,8,14,0,1,0,1,0,2,786.0,16,6
122568,1668899520,1668899522,8,14,0,0,1,1,1,1,786.0,19,7
122571,1668902040,1668902038,8,14,3,1,0,0,3,1,786.0,22,8
122574,1668906240,1668906240,8,14,1,0,1,4,2,4,786.0,25,9
122577,1668908760,1668908758,8,14,2,0,1,1,3,1,786.0,28,10
122580,1668911280,1668911282,8,14,0,0,2,2,2,2,786.0,31,11
122583,1668913800,1668913799,8,14,2,0,0,2,2,2,786.0,34,12
122586,1668916320,1668916317,8,14,1,0,2,1,3,1,786.0,37,13
122589,1668918840,1668918843,8,14,2,0,2,1,4,1,786.0,40,14
122592,1668921360,1668921358,8,14,2,0,1,1,3,1,786.0,43,15
122595,1668923880,1668923881,8,14,0,1,0,2,0,3,786.0,46,16
122551,1668885240,1668885244,8,19,1,0,1,1,2,1,786.0,2,1
122554,1668887760,1668887763,8,19,0,1,0,2,0,3,786.0,5,2
122557,1668890280,1668890285,8,19,1,1,1,1,2,2,786.0,8,3
122560,1668892800,1668892803,8,19,1,1,1,0,2,1,786.0,11,4
122563,1668895320,1668895329,8,19,2,0,1,0,3,0,786.0,14,5
122566,1668897840,1668897837,8,19,0,1,0,3,0,4,786.0,17,6
122569,1668900360,1668900361,8,19,0,0,0,1,0,1,786.0,20,7
122572,1668902880,1668902883,8,19,0,5,0,2,0,7,786.0,23,8
122575,1668907080,1668907082,8,19,0,1,1,0,1,1,786.0,26,9
122578,1668909600,1668909600,8,19,0,0,2,0,2,0,786.0,29,10
122581,1668912120,1668912121,8,19,0,0,2,0,2,0,786.0,32,11
122584,1668914640,1668914638,8,19,2,0,3,0,5,0,786.0,35,12
122587,1668917160,1668917161,8,19,2,1,2,0,4,1,786.0,38,13
122590,1668919680,1668919677,8,19,0,0,1,0,1,0,786.0,41,14
122593,1668922200,1668922198,8,19,1,0,1,1,2,1,786.0,44,15
122596,1668924720,1668924719,8,19,1,0,2,0,3,0,786.0,47,16
122552,1668886080,1668886076,14,19,0,1,1,1,1,2,786.0,3,1
122555,1668888600,1668888593,14,19,1,0,1,1,2,1,786.0,6,2
122558,1668891120,1668891105,14,19,2,1,2,0,4,1,786.0,9,3
122561,1668893640,1668893643,14,19,0,0,2,0,2,0,786.0,12,4
122564,1668896160,1668896162,14,19,0,2,1,1,1,3,786.0,15,5
122567,1668898680,1668898678,14,19,1,1,2,0,3,1,786.0,18,6
122570,1668901200,1668901198,14,19,2,0,1,1,3,1,786.0,21,7
122573,1668903720,1668903724,14,19,1,0,2,0,3,0,786.0,24,8
122576,1668907920,1668907924,14,19,1,3,3,2,4,5,786.0,27,9
122579,1668910440,1668910444,14,19,0,3,2,0,2,3,786.0,30,10
122582,1668912960,1668912972,14,19,1,0,1,0,2,0,786.0,33,11
122585,1668915480,1668915481,14,19,0,1,6,0,6,1,786.0,36,12
122588,1668918000,1668918002,14,19,0,0,0,0,0,0,786.0,39,13
122591,1668920520,1668920519,14,19,0,1,1,3,1,4,786.0,42,14
122594,1668923040,1668923038,14,19,3,0,0,1,3,1,786.0,45,15
122597,1668925560,1668925558,14,19,1,1,2,2,3,3,786.0,48,16
122598,1668927600,1668927603,10,27,3,3,3,0,6,3,787.0,1,1
122601,1668930120,1668930127,10,27,1,1,0,5,1,6,787.0,4,2
122604,1668932640,1668932639,10,27,1,2,0,0,1,2,787.0,7,3
122607,1668935160,1668935187,10,27,1,1,2,2,3,3,787.0,10,4
122610,1668937680,1668937676,10,27,1,2,2,0,3,2,787.0,13,5
122613,1668940200,1668940206,10,27,0,1,0,2,0,3,787.0,16,6
122616,1668942720,1668942722,10,27,1,0,2,0,3,0,787.0,19,7
122619,1668945240,1668945238,10,27,0,0,1,1,1,1,787.0,22,8
122622,1668949440,1668949484,10,27,1,0,1,1,2,1,787.0,25,9
122625,1668951960,1668951966,10,27,1,1,1,3,2,4,787.0,28,10
122628,1668954480,1668954482,10,27,0,1,1,0,1,1,787.0,31,11
122631,1668957000,1668957005,10,27,3,0,1,0,4,0,787.0,34,12
122634,1668959520,1668959528,10,27,0,2,1,2,1,4,787.0,37,13
122637,1668962040,1668962060,10,27,2,0,1,0,3,0,787.0,40,14
122640,1668964560,1668964560,10,27,1,1,1,0,2,1,787.0,43,15
122643,1668967080,1668967082,10,27,0,1,0,0,0,1,787.0,46,16
122600,1668929280,1668929283,10,28,2,2,1,3,3,5,787.0,3,1
122603,1668931800,1668931800,10,28,3,0,1,0,4,0,787.0,6,2
122606,1668934320,1668934325,10,28,1,3,0,1,1,4,787.0,9,3
122609,1668936840,1668936844,10,28,3,0,1,2,4,2,787.0,12,4
122612,1668939360,1668939362,10,28,1,0,3,0,4,0,787.0,15,5
122615,1668941880,1668941882,10,28,2,0,1,1,3,1,787.0,18,6
122618,1668944400,1668944402,10,28,1,2,0,1,1,3,787.0,21,7
122621,1668946920,1668946927,10,28,3,0,1,1,4,1,787.0,24,8
122624,1668951120,1668951124,10,28,3,1,2,2,5,3,787.0,27,9
122627,1668953640,1668953639,10,28,4,2,1,1,5,3,787.0,30,10
122630,1668956160,1668956158,10,28,3,0,1,4,4,4,787.0,33,11
122633,1668958680,1668958692,10,28,0,0,1,1,1,1,787.0,36,12
122636,1668961200,1668961193,10,28,0,0,0,1,0,1,787.0,39,13
122639,1668963720,1668963746,10,28,1,2,3,2,4,4,787.0,42,14
122642,1668966240,1668966251,10,28,0,1,1,4,1,5,787.0,45,15
122645,1668968760,1668968769,10,28,2,3,1,1,3,4,787.0,48,16
122599,1668928440,1668928445,27,28,1,0,2,2,3,2,787.0,2,1
122602,1668930960,1668930965,27,28,4,0,1,1,5,1,787.0,5,2
122605,1668933480,1668933481,27,28,2,1,1,0,3,1,787.0,8,3
122608,1668936000,1668936002,27,28,2,2,5,2,7,4,787.0,11,4
122611,1668938520,1668938527,27,28,0,2,3,1,3,3,787.0,14,5
122614,1668941040,1668941039,27,28,1,1,1,2,2,3,787.0,17,6
122617,1668943560,1668943563,27,28,3,1,0,0,3,1,787.0,20,7
122620,1668946080,1668946083,27,28,0,0,1,1,1,1,787.0,23,8
122623,1668950280,1668950281,27,28,0,1,0,2,0,3,787.0,26,9
122626,1668952800,1668952802,27,28,4,0,1,0,5,0,787.0,29,10
122629,1668955320,1668955319,27,28,2,0,1,1,3,1,787.0,32,11
122632,1668957840,1668957840,27,28,2,0,3,1,5,1,787.0,35,12
122635,1668960360,1668960358,27,28,1,2,2,2,3,4,787.0,38,13
122638,1668962880,1668962879,27,28,1,0,3,1,4,1,787.0,41,14
122641,1668965400,1668965404,27,28,2,2,2,2,4,4,787.0,44,15
122644,1668967920,1668967921,27,28,0,3,1,0,1,3,787.0,47,16
122646,1668970800,1668970724,8,14,0,1,0,1,0,2,788.0,1,1
122649,1668973320,1668973332,8,14,1,0,0,2,1,2,788.0,4,2
122652,1668975840,1668975845,8,14,2,1,1,1,3,2,788.0,7,3
122655,1668978360,1668978387,8,14,0,1,1,0,1,1,788.0,10,4
122658,1668980880,1668980873,8,14,0,1,0,1,0,2,788.0,13,5
122661,1668983400,1668983391,8,14,2,2,0,2,2,4,788.0,16,6
122664,1668985920,1668985922,8,14,2,1,2,1,4,2,788.0,19,7
122667,1668988440,1668988445,8,14,1,2,0,0,1,2,788.0,22,8
122670,1668992640,1668992653,8,14,1,0,0,1,1,1,788.0,25,9
122673,1668995160,1668995160,8,14,2,3,2,0,4,3,788.0,28,10
122676,1668997680,1668997688,8,14,0,1,0,0,0,1,788.0,31,11
122679,1669000200,1669000210,8,14,1,0,0,0,1,0,788.0,34,12
122682,1669002720,1669002726,8,14,0,2,0,1,0,3,788.0,37,13
122685,1669005240,1669005247,8,14,1,1,2,3,3,4,788.0,40,14
122688,1669007760,1669007774,8,14,0,1,1,1,1,2,788.0,43,15
122691,1669010280,1669010286,8,14,2,0,1,0,3,0,788.0,46,16
122647,1668971640,1668971654,8,19,0,0,0,0,0,0,788.0,2,1
122650,1668974160,1668974165,8,19,0,0,0,2,0,2,788.0,5,2
122653,1668976680,1668976686,8,19,2,0,0,1,2,1,788.0,8,3
122656,1668979200,1668979261,8,19,1,0,1,0,2,0,788.0,11,4
122659,1668981720,1668981719,8,19,1,1,0,0,1,1,788.0,14,5
122662,1668984240,1668984249,8,19,2,2,1,1,3,3,788.0,17,6
122665,1668986760,1668986760,8,19,1,0,0,1,1,1,788.0,20,7
122668,1668989280,1668989285,8,19,1,0,3,1,4,1,788.0,23,8
122671,1668993480,1668993488,8,19,1,0,0,0,1,0,788.0,26,9
122674,1668996000,1668996005,8,19,1,0,0,2,1,2,788.0,29,10
122677,1668998520,1668998520,8,19,1,4,1,0,2,4,788.0,32,11
122680,1669001040,1669001038,8,19,2,1,1,1,3,2,788.0,35,12
122683,1669003560,1669003566,8,19,2,0,1,1,3,1,788.0,38,13
122686,1669006080,1669006090,8,19,0,0,1,0,1,0,788.0,41,14
122689,1669008600,1669008605,8,19,2,1,2,0,4,1,788.0,44,15
122692,1669011120,1669011121,8,19,0,0,3,0,3,0,788.0,47,16
122648,1668972480,1668972483,14,19,1,2,1,0,2,2,788.0,3,1
122651,1668975000,1668975005,14,19,1,1,1,1,2,2,788.0,6,2
122654,1668977520,1668977539,14,19,2,1,1,1,3,2,788.0,9,3
122657,1668980040,1668980072,14,19,0,2,1,1,1,3,788.0,12,4
122660,1668982560,1668982558,14,19,1,0,0,1,1,1,788.0,15,5
122663,1668985080,1668985086,14,19,1,5,1,0,2,5,788.0,18,6
122666,1668987600,1668987603,14,19,2,2,2,0,4,2,788.0,21,7
122669,1668990120,1668990120,14,19,1,2,1,1,2,3,788.0,24,8
122672,1668994320,1668994333,14,19,0,0,1,2,1,2,788.0,27,9
122675,1668996840,1668996841,14,19,2,1,0,1,2,2,788.0,30,10
122678,1668999360,1668999363,14,19,1,2,1,0,2,2,788.0,33,11
122681,1669001880,1669001888,14,19,2,0,2,1,4,1,788.0,36,12
122684,1669004400,1669004407,14,19,0,1,1,1,1,2,788.0,39,13
122687,1669006920,1669006928,14,19,0,2,1,2,1,4,788.0,42,14
122690,1669009440,1669009450,14,19,0,1,0,2,0,3,788.0,45,15
122693,1669011960,1669011973,14,19,1,1,2,2,3,3,788.0,48,16
122712,1669021560,1669021577,0,2,1,0,0,1,1,1,789.0,19,1
122722,1669025760,1669025763,0,2,1,0,0,2,1,2,789.0,29,2
122732,1669029960,1669029967,0,2,0,2,1,2,1,4,789.0,39,3
122742,1669034160,1669034174,0,2,0,1,0,2,0,3,789.0,49,4
122752,1669040040,1669040058,0,2,2,1,0,1,2,2,789.0,59,5
122762,1669044240,1669044253,0,2,3,0,2,2,5,2,789.0,69,6
122772,1669048440,1669048444,0,2,2,0,2,3,4,3,789.0,79,7
122782,1669052640,1669052643,0,2,0,0,1,1,1,1,789.0,89,8
122715,1669022520,1669022529,0,5,1,1,2,1,3,2,789.0,22,1
122725,1669026720,1669026721,0,5,3,3,3,0,6,3,789.0,32,2
122735,1669030920,1669030932,0,5,1,2,1,0,2,2,789.0,42,3
122745,1669036800,1669036800,0,5,3,0,1,1,4,1,789.0,52,4
122755,1669041000,1669041003,0,5,2,1,1,2,3,3,789.0,62,5
122765,1669045200,1669045206,0,5,1,0,0,1,1,1,789.0,72,6
122775,1669049400,1669049410,0,5,1,2,2,2,3,4,789.0,82,7
122785,1669053600,1669053602,0,5,1,1,2,3,3,4,789.0,92,8
122710,1669020720,1669020719,0,7,1,1,0,1,1,2,789.0,17,1
122720,1669024920,1669024921,0,7,3,0,1,1,4,1,789.0,27,2
122730,1669029120,1669029130,0,7,2,3,1,1,3,4,789.0,37,3
122740,1669033320,1669033335,0,7,1,1,2,2,3,3,789.0,47,4
122750,1669039200,1669039218,0,7,0,1,1,5,1,6,789.0,57,5
122760,1669043400,1669043405,0,7,1,5,0,1,1,6,789.0,67,6
122770,1669047600,1669047604,0,7,0,2,1,1,1,3,789.0,77,7
122780,1669051800,1669051797,0,7,0,2,0,0,0,2,789.0,87,8
123726,1669019880,1669019887,0,26,3,0,2,2,5,2,789.0,15,1
123730,1669024080,1669024092,0,26,2,0,3,2,5,2,789.0,25,2
123734,1669028280,1669028286,0,26,1,3,1,0,2,3,789.0,35,3
123738,1669032480,1669032492,0,26,0,1,1,1,1,2,789.0,45,4
123742,1669038360,1669038320,0,26,0,2,2,1,2,3,789.0,55,5
123746,1669042560,1669042562,0,26,1,1,2,3,3,4,789.0,65,6
123750,1669046760,1669046759,0,26,4,1,2,3,6,4,789.0,75,7
123754,1669050960,1669050959,0,26,1,0,2,1,3,1,789.0,85,8
123758,1669055160,1669055159,0,26,2,1,2,2,4,3,789.0,95,9
122699,1669015800,1669015820,2,5,1,0,0,2,1,2,789.0,6,1
122709,1669020000,1669020014,2,5,2,0,1,0,3,0,789.0,16,2
122719,1669024200,1669024204,2,5,0,0,4,0,4,0,789.0,26,3
122729,1669028400,1669028402,2,5,1,1,1,1,2,2,789.0,36,4
122739,1669032600,1669032604,2,5,2,0,1,0,3,0,789.0,46,5
122749,1669038480,1669038483,2,5,0,0,1,1,1,1,789.0,56,6
122759,1669042680,1669042713,2,5,1,0,0,0,1,0,789.0,66,7
122769,1669046880,1669046880,2,5,3,0,1,1,4,1,789.0,76,8
122779,1669051080,1669051090,2,5,1,0,1,0,2,0,789.0,86,9
122789,1669055280,1669055289,2,5,1,1,2,3,3,4,789.0,96,10
122714,1669022400,1669022409,2,7,0,1,1,2,1,3,789.0,21,1
122724,1669026600,1669026620,2,7,0,1,1,1,1,2,789.0,31,2
122734,1669030800,1669030810,2,7,1,3,1,2,2,5,789.0,41,3
122744,1669036680,1669036696,2,7,1,2,1,0,2,2,789.0,51,4
122754,1669040880,1669040893,2,7,0,0,1,1,1,1,789.0,61,5
122764,1669045080,1669045080,2,7,1,2,1,1,2,3,789.0,71,6
122774,1669049280,1669049281,2,7,1,1,1,2,2,3,789.0,81,7
122784,1669053480,1669053479,2,7,3,0,1,0,4,0,789.0,91,8
124153,1669014000,1669014004,2,17,1,3,1,2,2,5,789.0,1,1
124160,1669018200,1669018216,2,17,1,0,2,1,3,1,789.0,11,2
124158,1669017360,1669017379,2,25,2,1,0,2,2,3,789.0,9,1
123721,1669014840,1669014845,2,26,0,1,1,0,1,1,789.0,3,1
123725,1669019040,1669019043,2,26,1,0,2,0,3,0,789.0,13,2
123729,1669023240,1669023258,2,26,2,1,1,0,3,1,789.0,23,3
123733,1669027440,1669027457,2,26,1,1,1,3,2,4,789.0,33,4
123737,1669031640,1669031652,2,26,0,1,1,2,1,3,789.0,43,5
123741,1669037520,1669037516,2,26,1,0,1,0,2,0,789.0,53,6
123745,1669041720,1669041730,2,26,2,2,2,1,4,3,789.0,63,7
123749,1669045920,1669045917,2,26,1,0,1,0,2,0,789.0,73,8
123753,1669050120,1669050118,2,26,1,1,1,0,2,1,789.0,83,9
123757,1669054320,1669054318,2,26,2,3,2,0,4,3,789.0,93,10
122707,1669019160,1669019183,5,7,1,2,1,3,2,5,789.0,14,1
122717,1669023360,1669023361,5,7,1,3,0,0,1,3,789.0,24,2
122727,1669027560,1669027563,5,7,2,2,0,0,2,2,789.0,34,3
122737,1669031760,1669031758,5,7,1,2,0,1,1,3,789.0,44,4
122747,1669037640,1669037645,5,7,2,1,0,2,2,3,789.0,54,5
122757,1669041840,1669041843,5,7,1,0,0,2,1,2,789.0,64,6
122767,1669046040,1669046046,5,7,1,0,0,4,1,4,789.0,74,7
122777,1669050240,1669050247,5,7,4,0,2,1,6,1,789.0,84,8
122787,1669054440,1669054457,5,7,2,1,2,0,4,1,789.0,94,9
124155,1669014960,1669014962,5,17,1,0,1,1,2,1,789.0,4,1
124154,1669014120,1669014120,5,25,0,0,1,0,1,0,789.0,2,1
124161,1669018320,1669018322,5,25,0,2,0,1,0,3,789.0,12,2
123723,1669016640,1669016648,5,26,1,1,0,2,1,3,789.0,8,1
123727,1669020840,1669020839,5,26,3,0,1,1,4,1,789.0,18,2
123731,1669025040,1669025041,5,26,2,0,2,2,4,2,789.0,28,3
123735,1669029240,1669029243,5,26,0,1,0,0,0,1,789.0,38,4
123739,1669033440,1669033442,5,26,1,2,2,2,3,4,789.0,48,5
123743,1669039320,1669039329,5,26,2,1,0,0,2,1,789.0,58,6
123747,1669043520,1669043524,5,26,4,1,3,1,7,2,789.0,68,7
123751,1669047720,1669047728,5,26,1,1,4,2,5,3,789.0,78,8
123755,1669051920,1669051930,5,26,3,2,0,0,3,2,789.0,88,9
123728,1669021680,1669021681,7,26,1,1,3,0,4,1,789.0,20,1
123732,1669025880,1669025882,7,26,1,2,0,2,1,4,789.0,30,2
123736,1669030080,1669030080,7,26,0,3,1,2,1,5,789.0,40,3
123740,1669035960,1669035973,7,26,2,1,1,0,3,1,789.0,50,4
123744,1669040160,1669040167,7,26,2,3,0,2,2,5,789.0,60,5
123748,1669044360,1669044374,7,26,0,2,1,2,1,4,789.0,70,6
123752,1669048560,1669048580,7,26,2,2,1,2,3,4,789.0,80,7
123756,1669052760,1669052764,7,26,3,1,1,2,4,3,789.0,90,8
124157,1669016520,1669016548,17,25,0,0,1,0,1,0,789.0,7,1
124159,1669017480,1669017513,17,26,1,0,1,1,2,1,789.0,10,1
124156,1669015680,1669015689,25,26,0,0,1,1,1,1,789.0,5,1
123760,1669058040,1669058037,12,16,3,0,2,0,5,0,790.0,2,1
123762,1669060560,1669060559,12,16,2,2,1,1,3,3,790.0,5,2
123764,1669063080,1669063080,12,16,2,2,1,1,3,3,790.0,8,3
123766,1669065600,1669065603,12,16,1,0,2,1,3,1,790.0,11,4
123768,1669068120,1669068122,12,16,4,1,4,1,8,2,790.0,14,5
123770,1669070640,1669070646,12,16,1,3,3,2,4,5,790.0,17,6
123773,1669073160,1669073171,12,16,2,5,5,0,7,5,790.0,20,7
123775,1669075680,1669075684,12,16,2,2,2,0,4,2,790.0,23,8
123777,1669079880,1669079883,12,16,1,1,4,0,5,1,790.0,26,9
123779,1669082400,1669082403,12,16,1,2,0,0,1,2,790.0,29,10
123781,1669084920,1669084922,12,16,0,1,1,1,1,2,790.0,32,11
123783,1669087440,1669087441,12,16,0,1,2,3,2,4,790.0,35,12
123785,1669089960,1669089978,12,16,1,1,1,0,2,1,790.0,38,13
123787,1669092480,1669092487,12,16,3,1,0,1,3,2,790.0,41,14
123789,1669095000,1669095003,12,16,1,1,0,2,1,3,790.0,44,15
123791,1669097520,1669097526,12,16,1,2,0,0,1,2,790.0,47,16
122792,1669058880,1669058890,12,22,2,1,0,3,2,4,790.0,3,1
122795,1669061400,1669061405,12,22,0,0,0,1,0,1,790.0,6,2
122798,1669063920,1669063939,12,22,1,1,0,1,1,2,790.0,9,3
122801,1669066440,1669066439,12,22,1,0,2,1,3,1,790.0,12,4
122804,1669068960,1669068962,12,22,1,2,0,2,1,4,790.0,15,5
122807,1669071480,1669071478,12,22,2,1,1,2,3,3,790.0,18,6
122810,1669074000,1669074004,12,22,3,2,0,3,3,5,790.0,21,7
122813,1669076520,1669076570,12,22,2,1,0,0,2,1,790.0,24,8
122816,1669080720,1669080728,12,22,0,1,0,1,0,2,790.0,27,9
122819,1669083240,1669083243,12,22,5,0,3,1,8,1,790.0,30,10
122822,1669085760,1669085769,12,22,0,1,2,0,2,1,790.0,33,11
122825,1669088280,1669088298,12,22,2,1,2,3,4,4,790.0,36,12
122828,1669090800,1669090812,12,22,0,1,0,3,0,4,790.0,39,13
122831,1669093320,1669093326,12,22,1,2,0,2,1,4,790.0,42,14
122834,1669095840,1669095853,12,22,0,1,0,4,0,5,790.0,45,15
122837,1669098360,1669098364,12,22,1,1,0,0,1,1,790.0,48,16
123759,1669057200,1669057195,16,22,2,2,1,0,3,2,790.0,1,1
123761,1669059720,1669059720,16,22,0,1,0,0,0,1,790.0,4,2
123763,1669062240,1669062243,16,22,3,3,0,1,3,4,790.0,7,3
123765,1669064760,1669064756,16,22,0,2,2,1,2,3,790.0,10,4
123767,1669067280,1669067278,16,22,0,1,0,0,0,1,790.0,13,5
123769,1669069800,1669069802,16,22,1,1,0,0,1,1,790.0,16,6
123772,1669072320,1669072321,16,22,1,1,1,0,2,1,790.0,19,7
123774,1669074840,1669074853,16,22,0,0,1,2,1,2,790.0,22,8
123776,1669079040,1669079049,16,22,2,1,4,0,6,1,790.0,25,9
123778,1669081560,1669081567,16,22,1,0,0,0,1,0,790.0,28,10
123780,1669084080,1669084084,16,22,0,1,0,1,0,2,790.0,31,11
123782,1669086600,1669086610,16,22,1,0,2,2,3,2,790.0,34,12
123784,1669089120,1669089127,16,22,1,1,1,0,2,1,790.0,37,13
123786,1669091640,1669091646,16,22,1,1,0,0,1,1,790.0,40,14
123788,1669094160,1669094168,16,22,1,2,2,1,3,3,790.0,43,15
123790,1669096680,1669096686,16,22,0,0,1,1,1,1,790.0,46,16
122846,1669103760,1669103779,0,2,0,1,0,1,0,2,791.0,9,1
122856,1669107960,1669107966,0,2,0,3,0,1,0,4,791.0,19,2
122866,1669112160,1669112172,0,2,3,3,2,1,5,4,791.0,29,3
122876,1669116360,1669116363,0,2,1,2,2,1,3,3,791.0,39,4
122886,1669120560,1669120610,0,2,0,2,0,1,0,3,791.0,49,5
122896,1669126440,1669126452,0,2,0,1,0,1,0,2,791.0,59,6
122906,1669130640,1669130650,0,2,0,2,2,1,2,3,791.0,69,7
122916,1669134840,1669134842,0,2,1,0,0,2,1,2,791.0,79,8
122926,1669139040,1669139045,0,2,2,1,0,1,2,2,791.0,89,9
122839,1669100520,1669100513,0,5,1,1,1,0,2,1,791.0,2,1
122849,1669104720,1669104735,0,5,0,1,2,3,2,4,791.0,12,2
122859,1669108920,1669108913,0,5,1,0,1,2,2,2,791.0,22,3
122869,1669113120,1669113125,0,5,1,2,0,2,1,4,791.0,32,4
122879,1669117320,1669117331,0,5,1,2,1,1,2,3,791.0,42,5
122889,1669123200,1669123177,0,5,1,1,3,1,4,2,791.0,52,6
122899,1669127400,1669127397,0,5,1,2,0,2,1,4,791.0,62,7
122909,1669131600,1669131622,0,5,2,2,0,0,2,2,791.0,72,8
122919,1669135800,1669135804,0,5,1,0,0,1,1,1,791.0,82,9
122929,1669140000,1669140006,0,5,0,0,1,1,1,1,791.0,92,10
122844,1669102920,1669102925,0,7,1,2,1,3,2,5,791.0,7,1
122854,1669107120,1669107126,0,7,0,0,3,1,3,1,791.0,17,2
122864,1669111320,1669111323,0,7,0,1,1,1,1,2,791.0,27,3
122874,1669115520,1669115521,0,7,0,2,0,2,0,4,791.0,37,4
122884,1669119720,1669119730,0,7,1,1,0,1,1,2,791.0,47,5
122894,1669125600,1669125605,0,7,0,3,1,3,1,6,791.0,57,6
122904,1669129800,1669129796,0,7,3,0,1,0,4,0,791.0,67,7
122914,1669134000,1669133997,0,7,2,0,2,0,4,0,791.0,77,8
122924,1669138200,1669138201,0,7,2,0,1,1,3,1,791.0,87,9
123793,1669102080,1669102087,0,26,0,2,2,3,2,5,791.0,5,1
123797,1669106280,1669106287,0,26,3,2,2,3,5,5,791.0,15,2
123801,1669110480,1669110488,0,26,2,2,1,1,3,3,791.0,25,3
123805,1669114680,1669114677,0,26,0,2,2,2,2,4,791.0,35,4
123809,1669118880,1669118886,0,26,1,1,3,0,4,1,791.0,45,5
123813,1669124760,1669124758,0,26,0,1,0,0,0,1,791.0,55,6
123817,1669128960,1669128961,0,26,2,2,2,4,4,6,791.0,65,7
123821,1669133160,1669133166,0,26,2,0,3,0,5,0,791.0,75,8
123825,1669137360,1669137386,0,26,2,1,1,1,3,2,791.0,85,9
123829,1669141560,1669141560,0,26,1,2,1,1,2,3,791.0,95,10
122843,1669102200,1669102202,2,5,0,0,1,2,1,2,791.0,6,1
122853,1669106400,1669106403,2,5,0,1,0,1,0,2,791.0,16,2
122863,1669110600,1669110634,2,5,0,0,2,0,2,0,791.0,26,3
122873,1669114800,1669114799,2,5,0,3,2,1,2,4,791.0,36,4
122883,1669119000,1669118990,2,5,1,0,1,1,2,1,791.0,46,5
122893,1669124880,1669124899,2,5,2,1,1,0,3,1,791.0,56,6
122903,1669129080,1669129078,2,5,1,1,1,1,2,2,791.0,66,7
122913,1669133280,1669133276,2,5,1,0,0,0,1,0,791.0,76,8
122923,1669137480,1669137484,2,5,0,1,1,1,1,2,791.0,86,9
122933,1669141680,1669141678,2,5,2,2,0,0,2,2,791.0,96,10
122838,1669100400,1669100403,2,7,1,1,0,1,1,2,791.0,1,1
122848,1669104600,1669104602,2,7,2,4,1,1,3,5,791.0,11,2
122858,1669108800,1669108806,2,7,0,1,1,0,1,1,791.0,21,3
122868,1669113000,1669113014,2,7,2,2,1,1,3,3,791.0,31,4
122878,1669117200,1669117215,2,7,2,0,2,0,4,0,791.0,41,5
122888,1669123080,1669123098,2,7,0,0,0,0,0,0,791.0,51,6
122898,1669127280,1669127280,2,7,1,1,2,0,3,1,791.0,61,7
122908,1669131480,1669131477,2,7,2,0,0,1,2,1,791.0,71,8
122918,1669135680,1669135673,2,7,2,1,2,2,4,3,791.0,81,9
122928,1669139880,1669139887,2,7,1,0,1,0,2,0,791.0,91,10
123792,1669101240,1669101250,2,26,0,1,0,0,0,1,791.0,3,1
123796,1669105440,1669105439,2,26,2,2,1,0,3,2,791.0,13,2
123800,1669109640,1669109648,2,26,0,0,1,2,1,2,791.0,23,3
123804,1669113840,1669113853,2,26,1,2,2,1,3,3,791.0,33,4
123808,1669118040,1669118044,2,26,2,0,0,2,2,2,791.0,43,5
123812,1669123920,1669123921,2,26,2,1,0,1,2,2,791.0,53,6
123816,1669128120,1669128124,2,26,0,1,2,0,2,1,791.0,63,7
123820,1669132320,1669132316,2,26,0,2,0,1,0,3,791.0,73,8
123824,1669136520,1669136520,2,26,4,1,0,3,4,4,791.0,83,9
123828,1669140720,1669140714,2,26,0,0,1,0,1,0,791.0,93,10
122841,1669101360,1669101358,5,7,0,2,2,1,2,3,791.0,4,1
122851,1669105560,1669105555,5,7,0,2,3,0,3,2,791.0,14,2
122861,1669109760,1669109755,5,7,0,4,0,3,0,7,791.0,24,3
122871,1669113960,1669113961,5,7,0,0,1,0,1,0,791.0,34,4
122881,1669118160,1669118137,5,7,1,3,3,0,4,3,791.0,44,5
